turbine_num,code,time_on,time_off,duration,stop_cat,description
21,9,11/3/2015 15:10,11/3/2015 15:13,0 days 00:02:28.000000000,ok,description anonymised
21,84,11/3/2015 15:13,11/3/2015 15:36,0 days 00:23:28.000000000,ok,description anonymised
21,9,11/3/2015 15:36,11/3/2015 15:56,0 days 00:20:00.000000000,ok,description anonymised
22,9,11/3/2015 15:51,11/3/2015 16:11,0 days 00:20:00.000000000,ok,description anonymised
21,93,11/3/2015 15:56,11/3/2015 15:57,0 days 00:01:02.000000000,ok,description anonymised
21,97,11/3/2015 15:57,11/3/2015 20:37,0 days 04:39:48.000000000,ok,description anonymised
22,93,11/3/2015 16:11,11/3/2015 16:12,0 days 00:01:02.000000000,ok,description anonymised
22,97,11/3/2015 16:12,11/3/2015 17:35,0 days 01:23:37.000000000,ok,description anonymised
21,98,11/3/2015 17:07,11/3/2015 17:17,0 days 00:10:14.000000000,ok,description anonymised
21,171,11/3/2015 17:17,11/3/2015 17:18,0 days 00:00:30.000000000,ok,description anonymised
22,9,11/3/2015 17:35,11/3/2015 17:38,0 days 00:02:37.000000000,ok,description anonymised
22,84,11/3/2015 17:38,11/3/2015 17:59,0 days 00:21:32.000000000,ok,description anonymised
22,9,11/3/2015 17:59,11/3/2015 18:19,0 days 00:20:00.000000000,ok,description anonymised
22,93,11/3/2015 18:19,11/3/2015 18:21,0 days 00:01:02.000000000,ok,description anonymised
22,97,11/3/2015 18:21,11/3/2015 20:36,0 days 02:15:05.000000000,ok,description anonymised
21,98,11/3/2015 19:06,11/3/2015 19:13,0 days 00:06:25.000000000,ok,description anonymised
21,171,11/3/2015 19:13,11/3/2015 19:13,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/3/2015 19:16,11/3/2015 19:21,0 days 00:05:18.000000000,ok,description anonymised
21,171,11/3/2015 19:21,11/3/2015 19:22,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/3/2015 19:31,11/3/2015 19:41,0 days 00:10:16.000000000,ok,description anonymised
21,171,11/3/2015 19:41,11/3/2015 19:41,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/3/2015 19:53,11/3/2015 20:04,0 days 00:11:08.000000000,ok,description anonymised
21,98,11/3/2015 20:02,11/3/2015 20:05,0 days 00:02:57.000000000,ok,description anonymised
22,171,11/3/2015 20:04,11/3/2015 20:04,0 days 00:00:30.000000000,ok,description anonymised
21,171,11/3/2015 20:05,11/3/2015 20:05,0 days 00:00:30.000000000,ok,description anonymised
22,9,11/3/2015 20:36,11/3/2015 20:38,0 days 00:02:26.000000000,ok,description anonymised
21,9,11/3/2015 20:37,11/3/2015 20:43,0 days 00:06:00.000000000,ok,description anonymised
22,84,11/3/2015 20:38,11/3/2015 21:02,0 days 00:23:53.000000000,ok,description anonymised
21,84,11/3/2015 20:43,11/3/2015 20:51,0 days 00:08:19.000000000,ok,description anonymised
21,9,11/3/2015 20:51,11/3/2015 20:53,0 days 00:01:47.000000000,ok,description anonymised
21,84,11/3/2015 20:53,11/3/2015 20:58,0 days 00:05:05.000000000,ok,description anonymised
21,9,11/3/2015 20:58,11/3/2015 21:07,0 days 00:08:43.000000000,ok,description anonymised
22,9,11/3/2015 21:02,11/3/2015 21:12,0 days 00:09:52.000000000,ok,description anonymised
21,84,11/3/2015 21:07,11/3/2015 21:13,0 days 00:06:22.000000000,ok,description anonymised
22,84,11/3/2015 21:12,11/3/2015 22:26,0 days 01:13:48.000000000,ok,description anonymised
21,9,11/3/2015 21:13,11/3/2015 21:16,0 days 00:02:34.000000000,ok,description anonymised
21,84,11/3/2015 21:16,11/3/2015 21:22,0 days 00:05:57.000000000,ok,description anonymised
21,9,11/3/2015 21:22,11/3/2015 21:24,0 days 00:02:17.000000000,ok,description anonymised
21,84,11/3/2015 21:24,11/3/2015 21:26,0 days 00:01:44.000000000,ok,description anonymised
21,9,11/3/2015 21:26,11/3/2015 21:31,0 days 00:05:43.000000000,ok,description anonymised
21,84,11/3/2015 21:31,11/3/2015 21:34,0 days 00:03:06.000000000,ok,description anonymised
21,9,11/3/2015 21:34,11/3/2015 21:37,0 days 00:02:17.000000000,ok,description anonymised
21,84,11/3/2015 21:37,11/3/2015 21:39,0 days 00:02:13.000000000,ok,description anonymised
21,9,11/3/2015 21:39,11/3/2015 21:43,0 days 00:04:28.000000000,ok,description anonymised
21,84,11/3/2015 21:43,11/3/2015 21:48,0 days 00:04:47.000000000,ok,description anonymised
21,9,11/3/2015 21:48,11/3/2015 22:07,0 days 00:18:37.000000000,ok,description anonymised
21,84,11/3/2015 22:07,11/3/2015 22:27,0 days 00:19:53.000000000,ok,description anonymised
22,9,11/3/2015 22:26,11/3/2015 22:28,0 days 00:02:39.000000000,ok,description anonymised
21,9,11/3/2015 22:27,11/3/2015 22:34,0 days 00:07:37.000000000,ok,description anonymised
22,84,11/3/2015 22:28,11/3/2015 22:56,0 days 00:27:46.000000000,ok,description anonymised
21,84,11/3/2015 22:34,11/3/2015 22:55,0 days 00:20:17.000000000,ok,description anonymised
21,9,11/3/2015 22:55,11/3/2015 23:15,0 days 00:20:00.000000000,ok,description anonymised
22,9,11/3/2015 22:56,11/3/2015 23:16,0 days 00:20:00.000000000,ok,description anonymised
21,93,11/3/2015 23:15,11/3/2015 23:16,0 days 00:01:02.000000000,ok,description anonymised
21,97,11/3/2015 23:16,11/4/2015 7:45,0 days 08:29:01.000000000,ok,description anonymised
22,93,11/3/2015 23:16,11/3/2015 23:17,0 days 00:01:02.000000000,ok,description anonymised
22,97,11/3/2015 23:17,11/4/2015 7:42,0 days 08:25:08.000000000,ok,description anonymised
21,98,11/3/2015 23:19,11/3/2015 23:33,0 days 00:14:43.000000000,ok,description anonymised
22,98,11/3/2015 23:20,11/3/2015 23:28,0 days 00:08:11.000000000,ok,description anonymised
22,171,11/3/2015 23:28,11/3/2015 23:29,0 days 00:00:30.000000000,ok,description anonymised
21,171,11/3/2015 23:33,11/3/2015 23:34,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/4/2015 0:27,11/4/2015 2:40,0 days 02:13:03.000000000,ok,description anonymised
22,98,11/4/2015 0:36,11/4/2015 1:54,0 days 01:17:17.000000000,ok,description anonymised
22,171,11/4/2015 1:54,11/4/2015 1:54,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 1:56,11/4/2015 2:35,0 days 00:38:45.000000000,ok,description anonymised
22,171,11/4/2015 2:35,11/4/2015 2:35,0 days 00:00:30.000000000,ok,description anonymised
21,171,11/4/2015 2:40,11/4/2015 2:40,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 2:43,11/4/2015 2:45,0 days 00:01:40.000000000,ok,description anonymised
22,171,11/4/2015 2:45,11/4/2015 2:46,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 2:49,11/4/2015 2:52,0 days 00:02:39.000000000,ok,description anonymised
21,98,11/4/2015 2:51,11/4/2015 5:22,0 days 02:30:55.000000000,ok,description anonymised
22,171,11/4/2015 2:52,11/4/2015 2:53,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 2:56,11/4/2015 3:39,0 days 00:42:59.000000000,ok,description anonymised
22,171,11/4/2015 3:39,11/4/2015 3:39,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 3:42,11/4/2015 4:32,0 days 00:50:02.000000000,ok,description anonymised
22,171,11/4/2015 4:32,11/4/2015 4:32,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 4:40,11/4/2015 5:17,0 days 00:36:32.000000000,ok,description anonymised
22,171,11/4/2015 5:17,11/4/2015 5:17,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 5:21,11/4/2015 5:25,0 days 00:03:57.000000000,ok,description anonymised
21,171,11/4/2015 5:22,11/4/2015 5:22,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/4/2015 5:25,11/4/2015 5:26,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 5:30,11/4/2015 5:33,0 days 00:03:17.000000000,ok,description anonymised
21,98,11/4/2015 5:30,11/4/2015 5:32,0 days 00:02:05.000000000,ok,description anonymised
21,171,11/4/2015 5:32,11/4/2015 5:33,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/4/2015 5:33,11/4/2015 5:34,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 5:37,11/4/2015 7:01,0 days 01:24:36.000000000,ok,description anonymised
21,98,11/4/2015 5:42,11/4/2015 5:45,0 days 00:03:17.000000000,ok,description anonymised
21,171,11/4/2015 5:45,11/4/2015 5:45,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/4/2015 5:48,11/4/2015 6:58,0 days 01:09:57.000000000,ok,description anonymised
21,171,11/4/2015 6:58,11/4/2015 6:59,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/4/2015 7:01,11/4/2015 7:02,0 days 00:00:30.000000000,ok,description anonymised
22,9,11/4/2015 7:42,11/4/2015 7:45,0 days 00:02:52.000000000,ok,description anonymised
21,9,11/4/2015 7:45,11/4/2015 7:48,0 days 00:02:53.000000000,ok,description anonymised
22,84,11/4/2015 7:45,11/4/2015 9:10,0 days 01:25:27.000000000,ok,description anonymised
21,84,11/4/2015 7:48,11/4/2015 8:16,0 days 00:28:52.000000000,ok,description anonymised
21,9,11/4/2015 8:16,11/4/2015 8:36,0 days 00:20:00.000000000,ok,description anonymised
21,93,11/4/2015 8:36,11/4/2015 8:37,0 days 00:01:02.000000000,ok,description anonymised
21,97,11/4/2015 8:37,11/4/2015 9:25,0 days 00:47:13.000000000,ok,description anonymised
22,9,11/4/2015 9:10,11/4/2015 9:23,0 days 00:12:38.000000000,ok,description anonymised
22,84,11/4/2015 9:23,11/4/2015 9:46,0 days 00:22:55.000000000,ok,description anonymised
21,9,11/4/2015 9:25,11/4/2015 9:27,0 days 00:02:47.000000000,ok,description anonymised
21,84,11/4/2015 9:27,11/4/2015 9:39,0 days 00:11:44.000000000,ok,description anonymised
21,9,11/4/2015 9:39,11/4/2015 9:59,0 days 00:20:00.000000000,ok,description anonymised
22,9,11/4/2015 9:46,11/4/2015 10:06,0 days 00:20:00.000000000,ok,description anonymised
21,93,11/4/2015 9:59,11/4/2015 10:00,0 days 00:01:01.000000000,ok,description anonymised
21,97,11/4/2015 10:00,11/4/2015 15:50,0 days 05:49:34.000000000,ok,description anonymised
22,93,11/4/2015 10:06,11/4/2015 10:07,0 days 00:01:02.000000000,ok,description anonymised
21,98,11/4/2015 10:07,11/4/2015 10:11,0 days 00:04:19.000000000,ok,description anonymised
22,97,11/4/2015 10:07,11/4/2015 15:05,0 days 04:57:54.000000000,ok,description anonymised
21,171,11/4/2015 10:11,11/4/2015 10:12,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 10:19,11/4/2015 10:29,0 days 00:09:46.000000000,ok,description anonymised
21,98,11/4/2015 10:19,11/4/2015 11:10,0 days 00:50:18.000000000,ok,description anonymised
22,171,11/4/2015 10:29,11/4/2015 10:29,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 10:38,11/4/2015 10:40,0 days 00:01:59.000000000,ok,description anonymised
22,171,11/4/2015 10:40,11/4/2015 10:40,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 10:43,11/4/2015 11:11,0 days 00:27:49.000000000,ok,description anonymised
21,171,11/4/2015 11:10,11/4/2015 11:10,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/4/2015 11:11,11/4/2015 11:11,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 11:19,11/4/2015 11:26,0 days 00:06:42.000000000,ok,description anonymised
21,98,11/4/2015 11:24,11/4/2015 11:32,0 days 00:07:27.000000000,ok,description anonymised
22,171,11/4/2015 11:26,11/4/2015 11:26,0 days 00:00:30.000000000,ok,description anonymised
21,171,11/4/2015 11:32,11/4/2015 11:32,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/4/2015 12:09,11/4/2015 12:15,0 days 00:06:23.000000000,ok,description anonymised
21,171,11/4/2015 12:15,11/4/2015 12:16,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 12:20,11/4/2015 12:22,0 days 00:02:09.000000000,ok,description anonymised
21,98,11/4/2015 12:22,11/4/2015 12:27,0 days 00:04:36.000000000,ok,description anonymised
22,171,11/4/2015 12:22,11/4/2015 12:23,0 days 00:00:30.000000000,ok,description anonymised
22,98,11/4/2015 12:26,11/4/2015 12:28,0 days 00:02:20.000000000,ok,description anonymised
21,171,11/4/2015 12:27,11/4/2015 12:27,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/4/2015 12:28,11/4/2015 12:29,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/4/2015 12:32,11/4/2015 12:36,0 days 00:03:40.000000000,ok,description anonymised
21,171,11/4/2015 12:36,11/4/2015 12:37,0 days 00:00:30.000000000,ok,description anonymised
21,98,11/4/2015 13:30,11/4/2015 13:33,0 days 00:03:47.000000000,ok,description anonymised
22,98,11/4/2015 13:31,11/4/2015 13:34,0 days 00:03:26.000000000,ok,description anonymised
21,171,11/4/2015 13:33,11/4/2015 13:34,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/4/2015 13:34,11/4/2015 13:35,0 days 00:00:30.000000000,ok,description anonymised
22,9,11/4/2015 15:05,11/4/2015 15:08,0 days 00:02:54.000000000,ok,description anonymised
22,84,11/4/2015 15:08,11/5/2015 12:59,0 days 21:50:42.000000000,ok,description anonymised
21,9,11/4/2015 15:50,11/4/2015 15:51,0 days 00:01:00.000000000,ok,description anonymised
21,93,11/4/2015 15:51,11/4/2015 15:52,0 days 00:00:58.000000000,ok,description anonymised
21,97,11/4/2015 15:52,11/4/2015 15:53,0 days 00:01:10.000000000,ok,description anonymised
21,9,11/4/2015 15:53,11/4/2015 15:54,0 days 00:01:00.000000000,ok,description anonymised
21,93,11/4/2015 15:54,11/4/2015 15:55,0 days 00:00:59.000000000,ok,description anonymised
21,97,11/4/2015 15:55,11/4/2015 15:56,0 days 00:01:00.000000000,ok,description anonymised
21,9,11/4/2015 15:56,11/4/2015 15:57,0 days 00:01:00.000000000,ok,description anonymised
21,93,11/4/2015 15:57,11/4/2015 15:58,0 days 00:00:59.000000000,ok,description anonymised
21,97,11/4/2015 15:58,11/4/2015 15:59,0 days 00:01:01.000000000,ok,description anonymised
21,9,11/4/2015 15:59,11/4/2015 16:00,0 days 00:01:00.000000000,ok,description anonymised
21,93,11/4/2015 16:00,11/4/2015 16:01,0 days 00:00:58.000000000,ok,description anonymised
21,97,11/4/2015 16:01,11/4/2015 16:02,0 days 00:01:02.000000000,ok,description anonymised
21,9,11/4/2015 16:02,11/4/2015 16:03,0 days 00:01:07.000000000,ok,description anonymised
21,93,11/4/2015 16:03,11/4/2015 16:04,0 days 00:01:01.000000000,ok,description anonymised
21,97,11/4/2015 16:04,11/4/2015 16:05,0 days 00:01:19.000000000,ok,description anonymised
21,9,11/4/2015 16:05,11/4/2015 16:08,0 days 00:02:54.000000000,ok,description anonymised
21,84,11/4/2015 16:08,11/5/2015 12:36,0 days 20:27:52.000000000,ok,description anonymised
21,66,11/5/2015 2:43,11/5/2015 6:24,0 days 03:41:46.000000000,ok,description anonymised
21,9,11/5/2015 12:36,11/5/2015 12:48,0 days 00:12:18.000000000,ok,description anonymised
21,84,11/5/2015 12:48,11/5/2015 12:53,0 days 00:05:00.000000000,ok,description anonymised
21,9,11/5/2015 12:53,11/5/2015 13:01,0 days 00:07:58.000000000,ok,description anonymised
22,9,11/5/2015 12:59,11/5/2015 13:19,0 days 00:20:00.000000000,ok,description anonymised
21,84,11/5/2015 13:01,11/5/2015 13:02,0 days 00:01:01.000000000,ok,description anonymised
21,9,11/5/2015 13:02,11/5/2015 13:22,0 days 00:20:00.000000000,ok,description anonymised
22,93,11/5/2015 13:19,11/5/2015 13:20,0 days 00:01:02.000000000,ok,description anonymised
22,97,11/5/2015 13:20,11/5/2015 13:47,0 days 00:26:56.000000000,ok,description anonymised
21,93,11/5/2015 13:22,11/5/2015 13:23,0 days 00:01:02.000000000,ok,description anonymised
21,97,11/5/2015 13:23,11/5/2015 14:16,0 days 00:52:26.000000000,ok,description anonymised
22,98,11/5/2015 13:32,11/5/2015 13:38,0 days 00:05:43.000000000,ok,description anonymised
22,171,11/5/2015 13:38,11/5/2015 13:39,0 days 00:00:30.000000000,ok,description anonymised
22,9,11/5/2015 13:47,11/5/2015 13:50,0 days 00:03:18.000000000,ok,description anonymised
22,84,11/5/2015 13:50,11/5/2015 13:54,0 days 00:04:09.000000000,ok,description anonymised
22,9,11/5/2015 13:54,11/5/2015 14:11,0 days 00:17:16.000000000,ok,description anonymised
22,84,11/5/2015 14:11,11/5/2015 14:24,0 days 00:12:25.000000000,ok,description anonymised
21,9,11/5/2015 14:16,11/5/2015 14:17,0 days 00:01:09.000000000,ok,description anonymised
21,93,11/5/2015 14:17,11/5/2015 14:18,0 days 00:01:02.000000000,ok,description anonymised
21,97,11/5/2015 14:18,11/5/2015 14:25,0 days 00:06:53.000000000,ok,description anonymised
22,113,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:11.000000000,fault_pt,description anonymised
22,68,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:11.000000000,fault_pt,description anonymised
22,500,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:11.000000000,fault_pt,description anonymised pitch axis 1
22,144,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:11.000000000,fault_pt,description anonymised
22,302,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:06.000000000,fault_pt,description anonymised pitch axis 3
22,301,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:06.000000000,fault_pt,description anonymised pitch axis 2
22,177,11/5/2015 14:24,11/5/2015 14:44,0 days 00:20:01.000000000,test,description anonymised
22,55,11/5/2015 14:24,11/5/2015 14:44,0 days 00:20:00.000000000,ok,description anonymised
22,112,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised
22,600,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,25,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:01.000000000,test,description anonymised
22,601,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,601,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,601,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,112,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised
22,198,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,ok,description anonymised
22,600,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,600,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,30,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:01.000000000,test,description anonymised
22,144,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:00.000000000,fault_pt,description anonymised
22,15,11/5/2015 14:24,11/5/2015 14:24,0 days 00:00:07.000000000,maintenance,description anonymised
22,501,11/5/2015 14:24,11/5/2015 14:25,0 days 00:01:07.000000000,fault_pt,description anonymised pitch axis 2
22,502,11/5/2015 14:24,11/5/2015 14:25,0 days 00:01:07.000000000,fault_pt,description anonymised pitch axis 3
22,112,11/5/2015 14:24,11/5/2015 14:25,0 days 00:01:01.000000000,fault_pt,description anonymised
21,9,11/5/2015 14:25,11/5/2015 14:29,0 days 00:03:48.000000000,ok,description anonymised
22,25,11/5/2015 14:25,11/5/2015 14:46,0 days 00:20:50.000000000,test,description anonymised
22,30,11/5/2015 14:25,11/5/2015 14:46,0 days 00:20:50.000000000,test,description anonymised
22,198,11/5/2015 14:25,11/5/2015 14:25,0 days 00:00:00.000000000,ok,description anonymised
22,15,11/5/2015 14:25,11/5/2015 14:25,0 days 00:00:03.000000000,maintenance,description anonymised
21,84,11/5/2015 14:29,11/5/2015 17:41,0 days 03:12:06.000000000,ok,description anonymised
22,82,11/5/2015 14:44,11/6/2015 20:32,1 days 05:48:01.000000000,ok,description anonymised
22,171,11/5/2015 14:44,11/5/2015 14:44,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/5/2015 14:44,11/5/2015 14:45,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/5/2015 14:45,11/5/2015 14:46,0 days 00:00:30.000000000,ok,description anonymised
22,171,11/5/2015 14:46,11/5/2015 14:46,0 days 00:00:30.000000000,ok,description anonymised
22,207,11/5/2015 14:46,11/6/2015 20:32,1 days 05:45:58.000000000,ok,description anonymised
