,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg
140642,T06,2016-01-02T23:00:00+00:00,299.3,245.7,278.9,17.0,26,31,31,32
113870,T06,2016-01-02T23:10:00+00:00,1114.2,255.2,311.3,124.3,26,31,31,31
140644,T06,2016-01-02T23:20:00+00:00,1348.1,251.0,1099.4,344.3,26,32,32,32
140646,T06,2016-01-02T23:30:00+00:00,315.6,267.6,285.8,12.1,27,33,33,33
88028,T06,2016-01-02T23:40:00+00:00,275.5,188.1,232.2,23.9,27,33,33,33
28877,T06,2016-01-02T23:50:00+00:00,235.4,136.4,191.7,31.0,27,33,33,33
140648,T06,2016-01-03T00:00:00+00:00,179.5,42.7,117.1,43.6,27,33,33,33
113873,T06,2016-01-03T00:10:00+00:00,231.8,23.9,121.6,61.2,27,33,33,33
28876,T06,2016-01-03T00:20:00+00:00,191.7,154.2,171.7,9.7,26,32,32,32
28884,T06,2016-01-03T00:30:00+00:00,199.3,159.5,180.9,11.5,26,32,32,32
129920,T06,2016-01-03T00:40:00+00:00,212.8,158.1,187.2,13.4,26,32,32,32
28889,T06,2016-01-03T00:50:00+00:00,161.2,70.2,111.7,27.9,26,32,32,32
28891,T06,2016-01-03T01:00:00+00:00,138.1,98.3,111.9,10.2,26,32,32,31
58861,T06,2016-01-03T01:10:00+00:00,139.7,53.1,103.7,18.8,26,31,31,31
58863,T06,2016-01-03T01:20:00+00:00,88.6,38.7,68.6,11.5,26,31,31,31
23233,T06,2016-01-03T01:30:00+00:00,41.4,0.0,6.6,13.6,25,31,31,31
113877,T06,2016-01-03T01:40:00+00:00,20.0,0.0,3.2,6.0,25,31,31,31
28886,T06,2016-01-03T01:50:00+00:00,232.3,0.0,77.4,95.6,25,31,31,31
113881,T06,2016-01-03T02:00:00+00:00,234.3,182.5,201.5,12.2,25,30,30,30
28892,T06,2016-01-03T02:10:00+00:00,215.3,145.0,186.8,18.7,25,30,30,30
58868,T06,2016-01-03T02:20:00+00:00,156.6,106.7,132.9,14.4,25,30,30,30
129805,T06,2016-01-03T02:30:00+00:00,162.9,116.9,139.9,13.5,24,30,30,30
88038,T06,2016-01-03T02:40:00+00:00,128.0,82.8,103.8,11.4,24,30,30,30
140658,T06,2016-01-03T02:50:00+00:00,177.4,126.0,154.5,17.0,24,29,29,29
140660,T06,2016-01-03T03:00:00+00:00,135.3,74.8,104.0,17.2,24,29,29,29
7785,T06,2016-01-03T03:10:00+00:00,125.0,59.3,90.4,20.3,24,29,29,29
140662,T06,2016-01-03T03:20:00+00:00,127.1,92.7,106.0,10.6,24,29,29,29
113888,T06,2016-01-03T03:30:00+00:00,98.2,38.2,75.7,14.8,24,29,29,29
28899,T06,2016-01-03T03:40:00+00:00,68.0,21.3,47.2,13.1,24,29,29,29
28897,T06,2016-01-03T03:50:00+00:00,82.3,26.7,54.2,17.0,24,29,29,28
140665,T06,2016-01-03T04:00:00+00:00,88.5,61.3,75.7,6.3,24,29,29,28
113890,T06,2016-01-03T04:10:00+00:00,77.1,44.6,58.6,7.6,24,28,29,28
113891,T06,2016-01-03T04:20:00+00:00,130.1,65.4,97.0,17.7,23,28,28,28
113892,T06,2016-01-03T04:30:00+00:00,139.5,117.1,129.5,5.3,23,28,28,28
7791,T06,2016-01-03T04:40:00+00:00,143.3,109.9,125.4,8.0,23,28,28,28
88050,T06,2016-01-03T04:50:00+00:00,178.0,137.9,159.7,12.0,23,28,28,28
140671,T06,2016-01-03T05:00:00+00:00,190.1,160.4,173.2,6.3,23,27,28,27
185487,T06,2016-01-03T05:10:00+00:00,159.5,85.3,121.7,17.9,23,27,27,27
138998,T06,2016-01-03T05:20:00+00:00,168.0,70.1,91.1,21.9,23,27,27,27
58881,T06,2016-01-03T05:30:00+00:00,202.7,146.2,171.3,15.9,23,27,27,27
129932,T06,2016-01-03T05:40:00+00:00,187.5,93.5,149.1,27.5,23,27,27,27
185482,T06,2016-01-03T05:50:00+00:00,163.2,22.8,100.0,48.1,23,27,27,27
88057,T06,2016-01-03T06:00:00+00:00,168.6,15.1,75.6,42.7,23,27,27,27
7797,T06,2016-01-03T06:10:00+00:00,174.8,77.1,116.4,30.6,23,27,27,26
200821,T06,2016-01-03T06:20:00+00:00,99.1,30.9,74.4,14.4,23,27,27,26
47892,T06,2016-01-03T06:30:00+00:00,120.0,0.0,57.7,30.0,22,27,27,26
129780,T06,2016-01-03T06:40:00+00:00,116.5,61.3,88.4,14.3,22,26,26,26
129779,T06,2016-01-03T06:50:00+00:00,68.2,0.0,16.2,22.7,22,26,26,26
200827,T06,2016-01-03T07:00:00+00:00,0.0,0.0,0.0,0.0,22,26,26,26
113904,T06,2016-01-03T07:10:00+00:00,14.1,0.0,3.2,5.2,22,26,26,26
64163,T06,2016-01-03T07:20:00+00:00,0.0,0.0,0.0,0.0,22,26,26,26
47893,T06,2016-01-03T07:30:00+00:00,36.3,0.0,12.5,12.3,22,26,26,26
58893,T06,2016-01-03T07:40:00+00:00,0.0,0.0,0.0,0.0,22,26,26,26
1790,T06,2016-01-03T07:50:00+00:00,9.7,0.0,0.3,1.6,21,26,26,26
140685,T06,2016-01-03T08:00:00+00:00,24.8,0.0,5.9,7.6,21,26,26,26
58896,T06,2016-01-03T08:10:00+00:00,0.0,0.0,0.0,0.0,21,26,26,25
113908,T06,2016-01-03T08:20:00+00:00,233.2,0.0,71.2,78.7,21,25,26,25
1792,T06,2016-01-03T08:30:00+00:00,246.4,204.1,223.1,9.5,21,25,25,25
154090,T06,2016-01-03T08:40:00+00:00,252.3,183.0,223.5,17.0,21,25,25,25
140692,T06,2016-01-03T08:50:00+00:00,266.6,220.8,244.5,13.1,21,25,25,25
12116,T06,2016-01-03T09:00:00+00:00,282.0,227.2,249.4,14.4,21,25,25,25
88073,T06,2016-01-03T09:10:00+00:00,287.2,181.8,243.7,26.5,21,25,25,25
28907,T06,2016-01-03T09:20:00+00:00,182.8,95.5,127.5,25.9,21,25,25,25
113913,T06,2016-01-03T09:30:00+00:00,124.3,17.9,61.0,34.6,21,25,25,25
58900,T06,2016-01-03T09:40:00+00:00,74.0,6.6,35.1,20.7,21,25,25,24
1804,T06,2016-01-03T09:50:00+00:00,183.0,29.1,131.5,38.9,21,25,25,24
28908,T06,2016-01-03T10:00:00+00:00,212.5,160.1,182.5,9.0,21,24,24,24
64151,T06,2016-01-03T10:10:00+00:00,269.4,212.4,244.7,15.0,21,24,24,24
64153,T06,2016-01-03T10:20:00+00:00,234.7,189.6,210.0,11.2,21,24,24,24
1810,T06,2016-01-03T10:30:00+00:00,239.8,172.8,207.5,18.9,21,24,24,24
84232,T06,2016-01-03T10:40:00+00:00,250.7,191.5,218.6,16.3,21,24,24,24
58903,T06,2016-01-03T10:50:00+00:00,313.7,212.5,281.9,19.1,21,24,24,24
58904,T06,2016-01-03T11:00:00+00:00,230.5,163.8,200.2,16.7,21,24,24,24
113919,T06,2016-01-03T11:10:00+00:00,269.6,201.4,235.9,17.2,21,24,24,23
7819,T06,2016-01-03T11:20:00+00:00,263.5,93.9,174.4,58.9,21,24,24,23
88080,T06,2016-01-03T11:30:00+00:00,163.0,15.0,105.4,51.3,21,24,24,23
200759,T06,2016-01-03T11:40:00+00:00,246.9,38.4,103.4,52.6,21,24,24,23
113923,T06,2016-01-03T11:50:00+00:00,1248.5,0.0,567.8,486.5,21,24,24,23
140702,T06,2016-01-03T12:00:00+00:00,1369.9,6.8,1027.7,436.8,22,25,25,24
12106,T06,2016-01-03T12:10:00+00:00,1397.2,238.2,1169.8,267.6,24,27,27,27
58911,T06,2016-01-03T12:20:00+00:00,1693.9,1240.7,1555.5,136.0,27,32,32,32
47759,T06,2016-01-03T12:30:00+00:00,1662.2,1296.8,1555.4,84.2,32,39,39,39
153985,T06,2016-01-03T12:40:00+00:00,1645.9,1319.9,1481.3,89.1,35,43,42,43
101235,T06,2016-01-03T12:50:00+00:00,1696.7,1448.5,1622.0,55.8,38,48,48,49
84413,T06,2016-01-03T13:00:00+00:00,1671.6,1295.7,1562.2,90.8,41,51,52,52
64172,T06,2016-01-03T13:10:00+00:00,1728.0,1525.4,1658.1,31.9,43,57,58,58
88088,T06,2016-01-03T13:20:00+00:00,1688.5,1518.2,1648.4,29.6,46,62,63,64
113929,T06,2016-01-03T13:30:00+00:00,1690.1,1302.8,1620.4,64.8,49,64,65,66
7828,T06,2016-01-03T13:40:00+00:00,1684.3,1331.9,1581.5,86.5,51,65,66,67
31441,T06,2016-01-03T13:50:00+00:00,1680.8,1409.5,1596.5,56.1,52,65,66,66
64173,T06,2016-01-03T14:00:00+00:00,1706.9,1494.4,1649.9,33.3,53,64,67,69
140714,T06,2016-01-03T14:10:00+00:00,1675.8,1404.0,1595.4,59.4,53,62,66,68
7832,T06,2016-01-03T14:20:00+00:00,1675.7,1371.1,1588.6,73.3,53,61,65,67
80231,T06,2016-01-03T14:30:00+00:00,1686.2,1573.3,1646.7,23.7,53,62,66,68
23134,T06,2016-01-03T14:40:00+00:00,1670.9,1468.9,1605.0,45.0,53,62,66,68
84335,T06,2016-01-03T14:50:00+00:00,1710.1,1498.7,1650.5,42.2,54,65,69,71
23129,T06,2016-01-03T15:00:00+00:00,1693.0,1432.3,1621.8,47.2,54,65,69,71
57184,T06,2016-01-03T15:10:00+00:00,1729.3,1471.1,1652.1,40.9,55,67,72,75
117487,T06,2016-01-03T15:20:00+00:00,1699.8,1580.7,1660.8,16.9,55,69,74,77
27915,T06,2016-01-03T15:30:00+00:00,1688.0,1403.1,1607.5,57.1,56,69,74,76
117488,T06,2016-01-03T15:40:00+00:00,1701.5,1320.0,1618.7,72.6,56,68,73,75
139110,T06,2016-01-03T15:50:00+00:00,1695.5,1443.8,1643.3,53.5,56,70,74,77
176280,T06,2016-01-03T16:00:00+00:00,1700.0,1252.5,1553.3,127.2,56,70,74,77
117491,T06,2016-01-03T16:10:00+00:00,1687.7,1311.9,1623.2,57.0,56,68,72,74
117492,T06,2016-01-03T16:20:00+00:00,1692.5,1312.9,1578.4,91.7,56,67,71,73
117494,T06,2016-01-03T16:30:00+00:00,1689.1,1268.0,1521.9,129.6,55,65,68,71
27930,T06,2016-01-03T16:40:00+00:00,1689.8,1312.2,1524.2,104.2,54,65,68,71
101396,T06,2016-01-03T16:50:00+00:00,1661.3,1223.4,1511.3,100.7,53,63,66,68
181907,T06,2016-01-03T17:00:00+00:00,1696.3,1273.7,1511.5,106.0,52,63,65,67
57191,T06,2016-01-03T17:10:00+00:00,1703.9,1321.9,1559.1,86.0,52,62,66,68
117499,T06,2016-01-03T17:20:00+00:00,1662.5,1256.9,1462.6,104.8,51,62,64,67
200851,T06,2016-01-03T17:30:00+00:00,1603.1,1238.6,1418.1,76.7,51,61,62,65
129863,T06,2016-01-03T17:40:00+00:00,1666.5,1278.3,1511.3,99.6,50,60,62,64
117501,T06,2016-01-03T17:50:00+00:00,1672.4,1319.9,1531.1,87.2,49,59,61,63
117502,T06,2016-01-03T18:00:00+00:00,1695.8,1273.2,1563.0,93.7,49,58,61,63
200846,T06,2016-01-03T18:10:00+00:00,1683.1,1247.7,1543.1,98.4,49,59,61,63
101,T06,2016-01-03T18:20:00+00:00,1687.3,1381.1,1606.9,65.1,49,59,62,64
57196,T06,2016-01-03T18:30:00+00:00,1741.4,1460.9,1632.7,50.7,49,61,65,67
23176,T06,2016-01-03T18:40:00+00:00,1739.6,1404.6,1601.1,61.3,50,62,65,68
117509,T06,2016-01-03T18:50:00+00:00,1772.7,1560.6,1659.2,33.0,50,64,68,70
105,T06,2016-01-03T19:00:00+00:00,1777.3,1602.3,1675.7,27.9,52,70,75,78
117513,T06,2016-01-03T19:10:00+00:00,1766.2,1611.1,1667.1,25.0,53,73,79,82
80251,T06,2016-01-03T19:20:00+00:00,1772.8,1581.2,1670.7,28.1,55,76,83,86
23186,T06,2016-01-03T19:30:00+00:00,1724.1,1573.3,1654.7,21.9,56,77,83,87
57205,T06,2016-01-03T19:40:00+00:00,1712.2,1486.9,1642.4,37.4,57,76,83,86
27949,T06,2016-01-03T19:50:00+00:00,1738.8,1570.1,1654.3,29.2,58,78,84,87
113,T06,2016-01-03T20:00:00+00:00,1775.3,1595.9,1665.8,27.2,59,79,85,89
47787,T06,2016-01-03T20:10:00+00:00,1758.7,1592.7,1664.7,28.1,60,81,88,92
57208,T06,2016-01-03T20:20:00+00:00,1775.4,1566.9,1668.4,27.6,60,82,89,93
154010,T06,2016-01-03T20:30:00+00:00,1758.5,1567.1,1660.0,25.0,61,83,90,94
80261,T06,2016-01-03T20:40:00+00:00,1738.4,1470.8,1647.9,40.8,62,82,89,93
23185,T06,2016-01-03T20:50:00+00:00,1733.1,1564.6,1662.3,26.3,62,83,90,94
23190,T06,2016-01-03T21:00:00+00:00,1728.2,1538.5,1650.7,36.0,62,84,91,95
57213,T06,2016-01-03T21:10:00+00:00,1689.3,1450.2,1594.6,49.2,62,80,87,90
117516,T06,2016-01-03T21:20:00+00:00,1685.5,1304.0,1573.4,94.1,62,79,84,87
23137,T06,2016-01-03T21:30:00+00:00,1703.4,1303.6,1576.5,99.6,61,76,81,84
117518,T06,2016-01-03T21:40:00+00:00,1644.6,1298.2,1492.3,89.5,60,73,77,79
117519,T06,2016-01-03T21:50:00+00:00,1664.3,1249.3,1536.0,99.5,59,70,73,76
123,T06,2016-01-03T22:00:00+00:00,1654.9,1250.8,1497.2,91.6,58,68,71,74
176292,T06,2016-01-03T22:10:00+00:00,1687.7,1265.0,1550.4,120.4,56,66,70,72
57218,T06,2016-01-03T22:20:00+00:00,1692.8,1394.0,1629.5,52.5,56,67,72,74
117521,T06,2016-01-03T22:30:00+00:00,1727.8,1609.3,1661.5,16.5,56,69,73,76
129865,T06,2016-01-03T22:40:00+00:00,1694.5,1463.4,1639.9,44.1,56,70,75,78
47775,T06,2016-01-03T22:50:00+00:00,1692.3,1592.9,1656.8,20.3,57,70,75,78
27966,T06,2016-01-03T23:00:00+00:00,1686.4,1500.0,1629.5,36.4,57,70,74,77
47773,T06,2016-01-03T23:10:00+00:00,1675.8,1271.5,1564.5,95.8,57,68,72,75
176353,T06,2016-01-03T23:20:00+00:00,1669.2,1334.7,1570.4,78.1,56,66,70,72
47777,T06,2016-01-03T23:30:00+00:00,1674.1,1362.6,1561.6,78.9,56,65,69,71
129868,T06,2016-01-03T23:40:00+00:00,1668.5,1218.2,1498.7,126.8,55,64,67,70
176356,T06,2016-01-03T23:50:00+00:00,1618.7,1217.8,1317.1,82.2,53,63,64,66
135317,T06,2016-01-04T00:00:00+00:00,1589.2,1250.1,1393.4,88.9,52,61,62,64
101274,T06,2016-01-04T00:10:00+00:00,1604.7,1250.5,1404.2,96.1,50,60,61,63
129866,T06,2016-01-04T00:20:00+00:00,1568.5,1224.3,1349.7,93.0,49,59,60,62
80283,T06,2016-01-04T00:30:00+00:00,1688.5,1259.1,1513.4,116.0,49,58,60,62
129887,T06,2016-01-04T00:40:00+00:00,1668.9,1286.1,1557.1,86.0,49,58,61,63
27973,T06,2016-01-04T00:50:00+00:00,1675.4,1320.6,1607.2,72.3,49,59,62,64
133,T06,2016-01-04T01:00:00+00:00,1698.1,1317.0,1579.0,74.3,49,59,63,65
27976,T06,2016-01-04T01:10:00+00:00,1684.6,1343.9,1576.1,83.7,50,61,64,66
23195,T06,2016-01-04T01:20:00+00:00,1692.6,1234.4,1558.4,132.4,50,60,63,65
117535,T06,2016-01-04T01:30:00+00:00,1700.0,1427.2,1611.7,56.8,50,62,66,68
117538,T06,2016-01-04T01:40:00+00:00,1665.2,1266.5,1500.5,99.1,50,61,64,66
176305,T06,2016-01-04T01:50:00+00:00,1676.9,1267.6,1486.6,117.2,49,59,62,64
117540,T06,2016-01-04T02:00:00+00:00,1710.1,1278.2,1502.2,134.4,49,60,62,65
154038,T06,2016-01-04T02:10:00+00:00,1584.1,1234.9,1386.1,84.8,48,59,60,62
80292,T06,2016-01-04T02:20:00+00:00,1630.4,1238.7,1371.9,100.9,48,58,59,61
176307,T06,2016-01-04T02:30:00+00:00,1645.5,1258.7,1440.9,102.5,47,57,58,60
142,T06,2016-01-04T02:40:00+00:00,1670.2,1361.1,1573.4,72.1,47,57,59,61
101285,T06,2016-01-04T02:50:00+00:00,1662.8,1268.5,1574.1,86.0,47,57,60,61
144,T06,2016-01-04T03:00:00+00:00,1612.4,1233.3,1393.7,106.3,47,57,58,60
80295,T06,2016-01-04T03:10:00+00:00,1634.9,1243.6,1455.6,101.5,47,56,58,59
200841,T06,2016-01-04T03:20:00+00:00,1626.8,1242.9,1447.1,113.8,46,56,57,59
135331,T06,2016-01-04T03:30:00+00:00,1611.4,1246.1,1424.1,94.5,46,56,57,59
117546,T06,2016-01-04T03:40:00+00:00,1645.1,1244.1,1413.5,95.3,46,55,56,58
176306,T06,2016-01-04T03:50:00+00:00,1639.2,1235.8,1417.0,114.9,45,55,56,58
129723,T06,2016-01-04T04:00:00+00:00,1554.7,1220.4,1361.6,92.8,45,55,55,57
80305,T06,2016-01-04T04:10:00+00:00,1681.4,1267.6,1520.3,95.6,45,54,56,58
23038,T06,2016-01-04T04:20:00+00:00,1742.6,1421.6,1633.8,46.5,45,57,60,62
152,T06,2016-01-04T04:30:00+00:00,1731.2,1280.3,1529.9,128.7,46,59,62,64
23078,T06,2016-01-04T04:40:00+00:00,1668.7,1268.4,1511.6,102.3,47,58,60,62
154,T06,2016-01-04T04:50:00+00:00,1709.1,1350.1,1605.7,70.6,47,58,61,63
117549,T06,2016-01-04T05:00:00+00:00,1726.9,1462.8,1615.1,49.7,47,61,64,67
101380,T06,2016-01-04T05:10:00+00:00,1685.7,1235.5,1506.6,105.2,48,61,64,66
101296,T06,2016-01-04T05:20:00+00:00,1712.4,1339.8,1580.7,89.9,48,60,63,64
101294,T06,2016-01-04T05:30:00+00:00,1711.3,1327.5,1584.7,84.4,48,62,65,67
200800,T06,2016-01-04T05:40:00+00:00,1712.5,1551.0,1643.3,29.0,49,62,66,68
117554,T06,2016-01-04T05:50:00+00:00,1724.9,1254.4,1622.8,75.9,50,64,68,70
117556,T06,2016-01-04T06:00:00+00:00,1686.3,1296.4,1543.7,96.5,51,64,68,70
129720,T06,2016-01-04T06:10:00+00:00,1753.5,1373.3,1632.7,66.1,51,64,68,71
57252,T06,2016-01-04T06:20:00+00:00,1763.2,1569.8,1665.4,25.3,51,69,73,76
101398,T06,2016-01-04T06:30:00+00:00,1712.6,1548.1,1643.9,31.1,52,71,77,80
57254,T06,2016-01-04T06:40:00+00:00,1716.2,1519.0,1638.8,32.2,53,70,76,79
135344,T06,2016-01-04T06:50:00+00:00,1730.4,1540.7,1652.3,30.4,54,73,78,81
181984,T06,2016-01-04T07:00:00+00:00,1711.8,1533.7,1645.8,32.2,54,73,79,82
101405,T06,2016-01-04T07:10:00+00:00,1686.6,1401.7,1631.6,52.4,54,72,77,80
135346,T06,2016-01-04T07:20:00+00:00,1696.4,1528.4,1651.6,24.4,54,71,76,79
23024,T06,2016-01-04T07:30:00+00:00,1676.6,1324.6,1595.6,75.4,54,70,75,78
117565,T06,2016-01-04T07:40:00+00:00,1638.6,1245.9,1407.9,91.4,54,69,71,73
57257,T06,2016-01-04T07:50:00+00:00,1671.2,1275.5,1490.5,105.9,53,66,68,71
117567,T06,2016-01-04T08:00:00+00:00,1709.0,1395.1,1621.2,51.3,52,65,69,72
135351,T06,2016-01-04T08:10:00+00:00,1723.8,1538.7,1650.9,33.2,52,68,72,75
171,T06,2016-01-04T08:20:00+00:00,1707.8,1560.8,1643.2,27.9,53,69,74,77
57265,T06,2016-01-04T08:30:00+00:00,1745.5,1558.0,1661.6,29.4,53,72,77,80
153993,T06,2016-01-04T08:40:00+00:00,1780.2,1608.1,1675.8,26.3,54,75,82,85
23028,T06,2016-01-04T08:50:00+00:00,1725.0,1544.4,1641.4,28.9,55,77,83,86
28016,T06,2016-01-04T09:00:00+00:00,1745.9,1552.2,1655.6,28.9,55,76,82,85
153988,T06,2016-01-04T09:10:00+00:00,1698.2,1574.9,1655.4,22.4,56,77,84,87
23079,T06,2016-01-04T09:20:00+00:00,1728.1,1577.7,1661.6,21.2,56,78,84,87
200761,T06,2016-01-04T09:30:00+00:00,1738.2,1524.4,1651.5,30.3,57,78,84,87
57269,T06,2016-01-04T09:40:00+00:00,1759.3,1314.0,1610.2,87.9,57,80,86,89
178,T06,2016-01-04T09:50:00+00:00,1717.3,1424.4,1620.7,55.5,57,77,82,85
23088,T06,2016-01-04T10:00:00+00:00,1746.2,1575.7,1654.9,27.7,57,77,83,86
139119,T06,2016-01-04T10:10:00+00:00,1756.6,1601.9,1679.2,24.7,57,80,86,90
181998,T06,2016-01-04T10:20:00+00:00,1759.5,1595.1,1677.1,24.9,58,84,91,95
139116,T06,2016-01-04T10:30:00+00:00,1761.5,1601.4,1671.5,26.1,59,86,93,97
139125,T06,2016-01-04T10:40:00+00:00,1755.4,1619.9,1672.4,23.1,60,87,94,98
117579,T06,2016-01-04T10:50:00+00:00,1754.6,1594.8,1672.6,24.7,61,88,96,100
117580,T06,2016-01-04T11:00:00+00:00,1753.3,1589.4,1670.3,23.6,62,88,96,100
84346,T06,2016-01-04T11:10:00+00:00,1727.2,1510.4,1659.5,27.2,62,88,96,100
44225,T06,2016-01-04T11:20:00+00:00,1691.3,1390.7,1608.0,60.4,62,84,91,94
113547,T06,2016-01-04T11:30:00+00:00,1691.8,1444.4,1592.3,59.1,62,80,86,90
176428,T06,2016-01-04T11:40:00+00:00,1688.8,1434.7,1623.9,46.4,61,79,85,88
113549,T06,2016-01-04T11:50:00+00:00,1723.1,1467.6,1643.5,39.8,60,78,84,88
84744,T06,2016-01-04T12:00:00+00:00,1751.0,1438.7,1625.0,55.7,60,78,83,87
113551,T06,2016-01-04T12:10:00+00:00,1753.2,1495.7,1645.2,38.8,60,78,84,88
84745,T06,2016-01-04T12:20:00+00:00,1713.7,1586.5,1652.7,19.4,59,78,85,88
139518,T06,2016-01-04T12:30:00+00:00,1763.0,1500.7,1654.0,34.2,59,78,85,88
113554,T06,2016-01-04T12:40:00+00:00,1755.8,1461.0,1656.7,47.1,59,81,88,92
139519,T06,2016-01-04T12:50:00+00:00,1682.6,1443.4,1601.1,46.7,59,78,85,88
139520,T06,2016-01-04T13:00:00+00:00,1699.2,1442.8,1630.9,46.4,58,76,82,85
113556,T06,2016-01-04T13:10:00+00:00,1713.7,1413.7,1629.6,52.4,58,76,81,84
139521,T06,2016-01-04T13:20:00+00:00,1717.0,1597.4,1656.5,21.1,57,77,83,86
28944,T06,2016-01-04T13:30:00+00:00,1739.1,1419.8,1643.4,52.0,57,78,84,87
7458,T06,2016-01-04T13:40:00+00:00,1773.6,1604.2,1667.2,21.9,58,81,87,91
31685,T06,2016-01-04T13:50:00+00:00,1691.8,1478.0,1647.9,29.8,58,80,87,90
150761,T06,2016-01-04T14:00:00+00:00,1673.6,1268.2,1526.3,108.7,58,78,82,85
113562,T06,2016-01-04T14:10:00+00:00,1686.1,1407.0,1602.3,68.1,58,74,79,82
113566,T06,2016-01-04T14:20:00+00:00,1682.6,1447.4,1597.5,52.2,57,72,77,80
150763,T06,2016-01-04T14:30:00+00:00,1695.2,1434.6,1612.0,51.3,57,71,76,79
44236,T06,2016-01-04T14:40:00+00:00,1731.2,1527.2,1659.7,26.3,56,73,78,81
12185,T06,2016-01-04T14:50:00+00:00,1760.7,1573.7,1666.9,24.7,56,76,82,86
113574,T06,2016-01-04T15:00:00+00:00,1732.4,1603.3,1666.5,20.8,57,78,85,88
7464,T06,2016-01-04T15:10:00+00:00,1736.1,1623.9,1673.5,19.7,58,81,88,91
28981,T06,2016-01-04T15:20:00+00:00,1784.3,1610.7,1671.1,24.1,58,83,90,93
64222,T06,2016-01-04T15:30:00+00:00,1748.7,1612.4,1675.5,20.6,59,85,92,96
44240,T06,2016-01-04T15:40:00+00:00,1762.6,1626.2,1677.2,22.7,60,87,94,98
31694,T06,2016-01-04T15:50:00+00:00,1732.1,1578.9,1664.2,23.1,61,87,95,99
113579,T06,2016-01-04T16:00:00+00:00,1748.6,1590.4,1663.0,30.0,62,86,93,97
139537,T06,2016-01-04T16:10:00+00:00,1742.4,1584.2,1669.3,22.9,62,88,96,99
81049,T06,2016-01-04T16:20:00+00:00,1727.9,1583.8,1663.4,23.0,63,88,96,100
64241,T06,2016-01-04T16:30:00+00:00,1710.1,1543.1,1646.4,30.8,63,87,94,98
64247,T06,2016-01-04T16:40:00+00:00,1690.5,1362.4,1595.1,75.7,62,83,89,92
113583,T06,2016-01-04T16:50:00+00:00,1700.4,1453.9,1623.6,50.1,62,81,87,90
139540,T06,2016-01-04T17:00:00+00:00,1726.7,1434.4,1645.7,40.8,61,81,87,90
44254,T06,2016-01-04T17:10:00+00:00,1733.0,1495.0,1639.9,38.0,60,80,86,89
28960,T06,2016-01-04T17:20:00+00:00,1761.8,1522.9,1658.0,31.6,59,81,88,91
12207,T06,2016-01-04T17:30:00+00:00,1761.2,1603.3,1669.0,23.2,59,83,90,94
139545,T06,2016-01-04T17:40:00+00:00,1738.3,1574.6,1672.8,22.0,60,85,93,97
113587,T06,2016-01-04T17:50:00+00:00,1737.5,1572.9,1661.8,23.8,60,85,92,96
99710,T06,2016-01-04T18:00:00+00:00,1720.5,1585.3,1659.4,21.0,60,85,92,95
84769,T06,2016-01-04T18:10:00+00:00,1719.5,1485.8,1644.2,40.6,60,83,90,93
28961,T06,2016-01-04T18:20:00+00:00,1754.1,1608.5,1668.9,23.5,60,84,91,94
81033,T06,2016-01-04T18:30:00+00:00,1737.1,1420.4,1642.9,46.2,60,85,92,96
12219,T06,2016-01-04T18:40:00+00:00,1705.9,1510.7,1648.6,35.4,60,83,89,92
139555,T06,2016-01-04T18:50:00+00:00,1690.7,1505.5,1630.9,32.3,60,81,87,91
12225,T06,2016-01-04T19:00:00+00:00,1725.6,1402.6,1610.3,57.0,59,79,84,88
150778,T06,2016-01-04T19:10:00+00:00,1704.7,1510.8,1639.6,33.0,59,79,85,88
113597,T06,2016-01-04T19:20:00+00:00,1692.0,1549.9,1641.7,31.9,58,77,83,86
64253,T06,2016-01-04T19:30:00+00:00,1716.3,1461.0,1652.0,33.6,58,77,83,86
7476,T06,2016-01-04T19:40:00+00:00,1720.0,1603.8,1664.9,20.2,58,78,85,88
7478,T06,2016-01-04T19:50:00+00:00,1727.0,1591.3,1657.1,18.7,58,79,86,89
150782,T06,2016-01-04T20:00:00+00:00,1690.4,1479.1,1643.2,38.2,58,78,84,88
81010,T06,2016-01-04T20:10:00+00:00,1715.4,1596.3,1667.5,16.7,58,79,85,89
113605,T06,2016-01-04T20:20:00+00:00,1685.5,1398.2,1623.6,56.9,58,78,84,87
113606,T06,2016-01-04T20:30:00+00:00,1683.8,1421.3,1587.0,62.4,57,76,81,84
139568,T06,2016-01-04T20:40:00+00:00,1651.1,1280.1,1506.8,94.5,56,73,77,80
7485,T06,2016-01-04T20:50:00+00:00,1683.6,1313.6,1576.3,81.4,55,71,75,77
12169,T06,2016-01-04T21:00:00+00:00,1714.8,1548.5,1653.3,24.9,55,71,76,79
197429,T06,2016-01-04T21:10:00+00:00,1722.0,1591.8,1660.5,22.2,55,73,78,81
139577,T06,2016-01-04T21:20:00+00:00,1755.4,1417.8,1645.2,48.9,55,75,80,84
28913,T06,2016-01-04T21:30:00+00:00,1725.6,1324.4,1605.4,69.5,55,74,80,83
84789,T06,2016-01-04T21:40:00+00:00,1678.8,1330.7,1564.3,88.7,55,73,78,80
44270,T06,2016-01-04T21:50:00+00:00,1676.9,1236.0,1541.9,130.6,55,70,74,77
